time,station,debit
2010-11-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],43.138718
2010-12-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],39.81781
2010-12-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],36.99327
2010-12-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],35.330875
2010-12-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],57.632973
2010-12-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],84.55523
2010-12-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],103.76429
2010-12-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],164.1586
2010-12-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],219.98079
2010-12-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],242.35739
2010-12-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],227.55229
2010-12-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],193.07602
2010-12-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],156.64455
2010-12-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],133.07962
2010-12-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],128.83688
2010-12-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],129.61592
2010-12-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],126.86792
2010-12-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],118.45059
2010-12-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],121.48737
2010-12-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],121.57186
2010-12-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],116.42276
2010-12-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],107.37445
2010-12-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],97.76476
2010-12-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],93.394
2010-12-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],89.34457
2010-12-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],83.41682
2010-12-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],76.09502
2010-12-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],81.439316
2010-12-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],148.58255
2010-12-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],258.29855
2010-12-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],385.70477
2010-12-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],518.5724
2009-01-01,LA GARONNE A COUTHURES,570.2925
2009-01-02,LA GARONNE A COUTHURES,558.8194
2009-01-03,LA GARONNE A COUTHURES,603.40356
2009-01-04,LA GARONNE A COUTHURES,899.03674
2009-01-05,LA GARONNE A COUTHURES,1395.7155
2009-01-06,LA GARONNE A COUTHURES,1817.4769
2009-01-07,LA GARONNE A COUTHURES,1932.5078
2009-01-08,LA GARONNE A COUTHURES,1753.0873
2009-01-09,LA GARONNE A COUTHURES,1440.8545
2009-01-10,LA GARONNE A COUTHURES,1135.0942
2009-01-11,LA GARONNE A COUTHURES,891.8304
2009-01-12,LA GARONNE A COUTHURES,711.1585
2009-01-13,LA GARONNE A COUTHURES,577.59717
2009-01-14,LA GARONNE A COUTHURES,494.423
2009-01-15,LA GARONNE A COUTHURES,434.49185
2009-01-16,LA GARONNE A COUTHURES,391.19034
2009-01-17,LA GARONNE A COUTHURES,382.59396
2009-01-18,LA GARONNE A COUTHURES,406.5278
2009-01-19,LA GARONNE A COUTHURES,408.03867
2009-01-20,LA GARONNE A COUTHURES,391.77985
2009-01-21,LA GARONNE A COUTHURES,365.4921
2009-01-22,LA GARONNE A COUTHURES,347.31128
2009-01-23,LA GARONNE A COUTHURES,351.02615
2009-01-24,LA GARONNE A COUTHURES,462.3948
2009-01-25,LA GARONNE A COUTHURES,672.7216
2009-01-26,LA GARONNE A COUTHURES,877.88135
2009-01-27,LA GARONNE A COUTHURES,1027.3368
2009-01-28,LA GARONNE A COUTHURES,1059.6057
2009-01-29,LA GARONNE A COUTHURES,1087.615
2009-01-30,LA GARONNE A COUTHURES,1139.1449
2009-01-31,LA GARONNE A COUTHURES,1162.1779
2009-02-01,LA GARONNE A COUTHURES,1107.1403
2009-02-02,LA GARONNE A COUTHURES,990.9791
2009-02-03,LA GARONNE A COUTHURES,901.84467
2009-02-04,LA GARONNE A COUTHURES,937.24115
2009-02-05,LA GARONNE A COUTHURES,1259.7988
2009-02-06,LA GARONNE A COUTHURES,1728.088
2009-02-07,LA GARONNE A COUTHURES,2089.9358
2009-02-08,LA GARONNE A COUTHURES,2287.5447
2009-02-09,LA GARONNE A COUTHURES,2414.5676
2009-02-10,LA GARONNE A COUTHURES,2581.2537
2009-02-11,LA GARONNE A COUTHURES,2687.3267
2009-02-12,LA GARONNE A COUTHURES,2607.4138
2009-02-13,LA GARONNE A COUTHURES,2532.9214
2009-02-14,LA GARONNE A COUTHURES,2323.1816
2009-02-15,LA GARONNE A COUTHURES,2107.6758
2009-02-16,LA GARONNE A COUTHURES,2017.7468
2009-02-17,LA GARONNE A COUTHURES,1979.1595
2009-02-18,LA GARONNE A COUTHURES,1908.2529
2009-02-19,LA GARONNE A COUTHURES,1794.2156
2009-02-20,LA GARONNE A COUTHURES,1674.9293
2009-02-21,LA GARONNE A COUTHURES,1535.7924
2009-02-22,LA GARONNE A COUTHURES,1377.255
2009-02-23,LA GARONNE A COUTHURES,1225.1395
2009-02-24,LA GARONNE A COUTHURES,1146.8524
2009-02-25,LA GARONNE A COUTHURES,1103.6401
2009-02-26,LA GARONNE A COUTHURES,1076.4427
2009-02-27,LA GARONNE A COUTHURES,1048.6708
2009-02-28,LA GARONNE A COUTHURES,1089.1438
2009-03-01,LA GARONNE A COUTHURES,1087.365
2009-03-02,LA GARONNE A COUTHURES,1048.0825
2009-03-03,LA GARONNE A COUTHURES,980.65594
2009-03-04,LA GARONNE A COUTHURES,897.6
2009-03-05,LA GARONNE A COUTHURES,808.4368
2009-03-06,LA GARONNE A COUTHURES,713.0433
2009-03-07,LA GARONNE A COUTHURES,652.94806
2009-03-08,LA GARONNE A COUTHURES,611.432
2009-03-09,LA GARONNE A COUTHURES,613.1075
2009-03-10,LA GARONNE A COUTHURES,616.0547
2009-03-11,LA GARONNE A COUTHURES,598.2663
2009-03-12,LA GARONNE A COUTHURES,554.604
2009-03-13,LA GARONNE A COUTHURES,528.7625
2009-03-14,LA GARONNE A COUTHURES,525.6065
2009-03-15,LA GARONNE A COUTHURES,535.09094
2009-03-16,LA GARONNE A COUTHURES,529.0858
2009-03-17,LA GARONNE A COUTHURES,498.26404
2009-03-18,LA GARONNE A COUTHURES,452.35947
2009-03-19,LA GARONNE A COUTHURES,404.60208
2009-03-20,LA GARONNE A COUTHURES,364.407
2009-03-21,LA GARONNE A COUTHURES,336.89807
2009-03-22,LA GARONNE A COUTHURES,369.26218
2009-03-23,LA GARONNE A COUTHURES,420.79208
2009-03-24,LA GARONNE A COUTHURES,457.3369
2009-03-25,LA GARONNE A COUTHURES,456.9988
2009-03-26,LA GARONNE A COUTHURES,426.66245
2009-03-27,LA GARONNE A COUTHURES,383.98798
2009-03-28,LA GARONNE A COUTHURES,342.0672
2009-03-29,LA GARONNE A COUTHURES,306.2745
2009-03-30,LA GARONNE A COUTHURES,277.2297
2009-03-31,LA GARONNE A COUTHURES,253.98238
2009-04-01,LA GARONNE A COUTHURES,241.8683
2009-04-02,LA GARONNE A COUTHURES,238.2601
2009-04-03,LA GARONNE A COUTHURES,234.58884
2009-04-04,LA GARONNE A COUTHURES,226.2763
2009-04-05,LA GARONNE A COUTHURES,216.59407
2009-04-06,LA GARONNE A COUTHURES,209.56325
2009-04-07,LA GARONNE A COUTHURES,208.91469
2009-04-08,LA GARONNE A COUTHURES,215.95326
2009-04-09,LA GARONNE A COUTHURES,230.15466
2009-04-10,LA GARONNE A COUTHURES,250.30815
2009-04-11,LA GARONNE A COUTHURES,271.5995
2009-04-12,LA GARONNE A COUTHURES,347.31464
2009-04-13,LA GARONNE A COUTHURES,436.14557
2009-04-14,LA GARONNE A COUTHURES,528.1985
2009-04-15,LA GARONNE A COUTHURES,579.3881
2009-04-16,LA GARONNE A COUTHURES,630.7675
2009-04-17,LA GARONNE A COUTHURES,620.58704
2009-04-18,LA GARONNE A COUTHURES,569.62366
2009-04-19,LA GARONNE A COUTHURES,513.0357
2009-04-20,LA GARONNE A COUTHURES,463.78336
2009-04-21,LA GARONNE A COUTHURES,449.13156
2009-04-22,LA GARONNE A COUTHURES,462.07767
2009-04-23,LA GARONNE A COUTHURES,479.27844
2009-04-24,LA GARONNE A COUTHURES,477.65854
2009-04-25,LA GARONNE A COUTHURES,451.8001
2009-04-26,LA GARONNE A COUTHURES,420.3768
2009-04-27,LA GARONNE A COUTHURES,394.088
2009-04-28,LA GARONNE A COUTHURES,374.75262
2009-04-29,LA GARONNE A COUTHURES,355.22504
2009-04-30,LA GARONNE A COUTHURES,331.13547
2009-05-01,LA GARONNE A COUTHURES,305.5231
2009-05-02,LA GARONNE A COUTHURES,310.89517
2009-05-03,LA GARONNE A COUTHURES,385.4799
2009-05-04,LA GARONNE A COUTHURES,494.43796
2009-05-05,LA GARONNE A COUTHURES,560.8813
2009-05-06,LA GARONNE A COUTHURES,558.2032
2009-05-07,LA GARONNE A COUTHURES,514.58026
2009-05-08,LA GARONNE A COUTHURES,488.2771
2009-05-09,LA GARONNE A COUTHURES,526.11017
2009-05-10,LA GARONNE A COUTHURES,647.48987
2009-05-11,LA GARONNE A COUTHURES,907.2791
2009-05-12,LA GARONNE A COUTHURES,1217.3356
2009-05-13,LA GARONNE A COUTHURES,1445.3314
2009-05-14,LA GARONNE A COUTHURES,1499.8794
2009-05-15,LA GARONNE A COUTHURES,1393.686
2009-05-16,LA GARONNE A COUTHURES,1205.2882
2009-05-17,LA GARONNE A COUTHURES,1005.2531
2009-05-18,LA GARONNE A COUTHURES,828.42993
2009-05-19,LA GARONNE A COUTHURES,684.2919
2009-05-20,LA GARONNE A COUTHURES,571.708
2009-05-21,LA GARONNE A COUTHURES,486.0444
2009-05-22,LA GARONNE A COUTHURES,421.56314
2009-05-23,LA GARONNE A COUTHURES,372.6726
2009-05-24,LA GARONNE A COUTHURES,335.171
2009-05-25,LA GARONNE A COUTHURES,306.7552
2009-05-26,LA GARONNE A COUTHURES,287.02063
2009-05-27,LA GARONNE A COUTHURES,273.4329
2009-05-28,LA GARONNE A COUTHURES,261.38928
2009-05-29,LA GARONNE A COUTHURES,248.02402
2009-05-30,LA GARONNE A COUTHURES,233.5294
2009-05-31,LA GARONNE A COUTHURES,219.3093
2009-06-01,LA GARONNE A COUTHURES,206.68718
2009-06-02,LA GARONNE A COUTHURES,195.84064
2009-06-03,LA GARONNE A COUTHURES,186.02454
2009-06-04,LA GARONNE A COUTHURES,178.58391
2009-06-05,LA GARONNE A COUTHURES,174.26039
2009-06-06,LA GARONNE A COUTHURES,184.64561
2009-06-07,LA GARONNE A COUTHURES,196.25288
2009-06-08,LA GARONNE A COUTHURES,203.5304
2009-06-09,LA GARONNE A COUTHURES,221.61632
2009-06-10,LA GARONNE A COUTHURES,252.72668
2009-06-11,LA GARONNE A COUTHURES,282.23303
2009-06-12,LA GARONNE A COUTHURES,296.20663
2009-06-13,LA GARONNE A COUTHURES,291.73904
2009-06-14,LA GARONNE A COUTHURES,278.72806
2009-06-15,LA GARONNE A COUTHURES,269.75797
2009-06-16,LA GARONNE A COUTHURES,270.2683
2009-06-17,LA GARONNE A COUTHURES,322.39578
2009-06-18,LA GARONNE A COUTHURES,409.84784
2009-06-19,LA GARONNE A COUTHURES,491.84433
2009-06-20,LA GARONNE A COUTHURES,531.90625
2009-06-21,LA GARONNE A COUTHURES,521.173
2009-06-22,LA GARONNE A COUTHURES,473.23
2009-06-23,LA GARONNE A COUTHURES,409.034
2009-06-24,LA GARONNE A COUTHURES,345.68414
2009-06-25,LA GARONNE A COUTHURES,293.30496
2009-06-26,LA GARONNE A COUTHURES,257.85828
2009-06-27,LA GARONNE A COUTHURES,240.76079
2009-06-28,LA GARONNE A COUTHURES,255.06912
2009-06-29,LA GARONNE A COUTHURES,284.17352
2009-06-30,LA GARONNE A COUTHURES,328.3349
2009-07-01,LA GARONNE A COUTHURES,364.59146
2009-07-02,LA GARONNE A COUTHURES,377.09433
2009-07-03,LA GARONNE A COUTHURES,393.04587
2009-07-04,LA GARONNE A COUTHURES,424.29572
2009-07-05,LA GARONNE A COUTHURES,451.77148
2009-07-06,LA GARONNE A COUTHURES,453.47678
2009-07-07,LA GARONNE A COUTHURES,426.17627
2009-07-08,LA GARONNE A COUTHURES,382.68842
2009-07-09,LA GARONNE A COUTHURES,337.7846
2009-07-10,LA GARONNE A COUTHURES,299.38312
2009-07-11,LA GARONNE A COUTHURES,268.58514
2009-07-12,LA GARONNE A COUTHURES,248.14107
2009-07-13,LA GARONNE A COUTHURES,236.21898
2009-07-14,LA GARONNE A COUTHURES,227.81078
2009-07-15,LA GARONNE A COUTHURES,217.9376
2009-07-16,LA GARONNE A COUTHURES,205.41428
2009-07-17,LA GARONNE A COUTHURES,191.51935
2009-07-18,LA GARONNE A COUTHURES,180.71921
2009-07-19,LA GARONNE A COUTHURES,174.73055
2009-07-20,LA GARONNE A COUTHURES,171.10126
2009-07-21,LA GARONNE A COUTHURES,166.68187
2009-07-22,LA GARONNE A COUTHURES,160.09377
2009-07-23,LA GARONNE A COUTHURES,151.74832
2009-07-24,LA GARONNE A COUTHURES,142.78038
2009-07-25,LA GARONNE A COUTHURES,134.15536
2009-07-26,LA GARONNE A COUTHURES,126.43443
2009-07-27,LA GARONNE A COUTHURES,121.59888
2009-07-28,LA GARONNE A COUTHURES,120.10243
2009-07-29,LA GARONNE A COUTHURES,119.49959
2009-07-30,LA GARONNE A COUTHURES,117.29476
2009-07-31,LA GARONNE A COUTHURES,113.006256
2009-08-01,LA GARONNE A COUTHURES,108.060196
2009-08-02,LA GARONNE A COUTHURES,103.63623
2009-08-03,LA GARONNE A COUTHURES,99.71597
2009-08-04,LA GARONNE A COUTHURES,99.84323
2009-08-05,LA GARONNE A COUTHURES,97.606
2009-08-06,LA GARONNE A COUTHURES,95.37911
2009-08-07,LA GARONNE A COUTHURES,92.60951
2009-08-08,LA GARONNE A COUTHURES,89.7248
2009-08-09,LA GARONNE A COUTHURES,87.39022
2009-08-10,LA GARONNE A COUTHURES,85.84613
2009-08-11,LA GARONNE A COUTHURES,84.46061
2009-08-12,LA GARONNE A COUTHURES,82.52094
2009-08-13,LA GARONNE A COUTHURES,79.93529
2009-08-14,LA GARONNE A COUTHURES,78.42569
2009-08-15,LA GARONNE A COUTHURES,78.59419
2009-08-16,LA GARONNE A COUTHURES,78.87129
2009-08-17,LA GARONNE A COUTHURES,77.85396
2009-08-18,LA GARONNE A COUTHURES,75.5466
2009-08-19,LA GARONNE A COUTHURES,72.67794
2009-08-20,LA GARONNE A COUTHURES,69.84855
2009-08-21,LA GARONNE A COUTHURES,67.29952
2009-08-22,LA GARONNE A COUTHURES,65.57515
2009-08-23,LA GARONNE A COUTHURES,65.234726
2009-08-24,LA GARONNE A COUTHURES,65.69162
2009-08-25,LA GARONNE A COUTHURES,67.37301
2009-08-26,LA GARONNE A COUTHURES,81.75017
2009-08-27,LA GARONNE A COUTHURES,113.50327
2009-08-28,LA GARONNE A COUTHURES,165.1646
2009-08-29,LA GARONNE A COUTHURES,224.9619
2009-08-30,LA GARONNE A COUTHURES,265.43668
2009-08-31,LA GARONNE A COUTHURES,270.2856
2009-09-01,LA GARONNE A COUTHURES,245.48547
2009-09-02,LA GARONNE A COUTHURES,208.20316
2009-09-03,LA GARONNE A COUTHURES,177.4607
2009-09-04,LA GARONNE A COUTHURES,150.91101
2009-09-05,LA GARONNE A COUTHURES,132.0109
2009-09-06,LA GARONNE A COUTHURES,118.99054
2009-09-07,LA GARONNE A COUTHURES,109.20438
2009-09-08,LA GARONNE A COUTHURES,101.12473
2009-09-09,LA GARONNE A COUTHURES,94.211975
2009-09-10,LA GARONNE A COUTHURES,88.30442
2009-09-11,LA GARONNE A COUTHURES,83.28383
2009-09-12,LA GARONNE A COUTHURES,79.01566
2009-09-13,LA GARONNE A COUTHURES,85.3295
2009-09-14,LA GARONNE A COUTHURES,97.94042
2009-09-15,LA GARONNE A COUTHURES,110.6758
2009-09-16,LA GARONNE A COUTHURES,120.06863
2009-09-17,LA GARONNE A COUTHURES,126.882164
2009-09-18,LA GARONNE A COUTHURES,133.38501
2009-09-19,LA GARONNE A COUTHURES,138.57205
2009-09-20,LA GARONNE A COUTHURES,138.91354
2009-09-21,LA GARONNE A COUTHURES,133.45992
2009-09-22,LA GARONNE A COUTHURES,124.725464
2009-09-23,LA GARONNE A COUTHURES,115.43529
2009-09-24,LA GARONNE A COUTHURES,108.164856
2009-09-25,LA GARONNE A COUTHURES,102.11979
2009-09-26,LA GARONNE A COUTHURES,96.44599
2009-09-27,LA GARONNE A COUTHURES,93.85154
2009-09-28,LA GARONNE A COUTHURES,122.53203
2009-09-29,LA GARONNE A COUTHURES,182.3561
2009-09-30,LA GARONNE A COUTHURES,245.9185
2009-10-01,LA GARONNE A COUTHURES,283.7995
2009-10-02,LA GARONNE A COUTHURES,286.61774
2009-10-03,LA GARONNE A COUTHURES,262.2689
2009-10-04,LA GARONNE A COUTHURES,227.56693
2009-10-05,LA GARONNE A COUTHURES,194.1222
2009-10-06,LA GARONNE A COUTHURES,166.7527
2009-10-07,LA GARONNE A COUTHURES,150.77225
2009-10-08,LA GARONNE A COUTHURES,143.49654
2009-10-09,LA GARONNE A COUTHURES,139.65154
2009-10-10,LA GARONNE A COUTHURES,135.3508
2009-10-11,LA GARONNE A COUTHURES,129.35062
2009-10-12,LA GARONNE A COUTHURES,122.54169
2009-10-13,LA GARONNE A COUTHURES,118.395134
2009-10-14,LA GARONNE A COUTHURES,142.14986
2009-10-15,LA GARONNE A COUTHURES,190.76076
2009-10-16,LA GARONNE A COUTHURES,234.64908
2009-10-17,LA GARONNE A COUTHURES,247.77684
2009-10-18,LA GARONNE A COUTHURES,230.36641
2009-10-19,LA GARONNE A COUTHURES,198.43146
2009-10-20,LA GARONNE A COUTHURES,166.56024
2009-10-21,LA GARONNE A COUTHURES,141.86423
2009-10-22,LA GARONNE A COUTHURES,125.17871
2009-10-23,LA GARONNE A COUTHURES,118.57529
2009-10-24,LA GARONNE A COUTHURES,118.159096
2009-10-25,LA GARONNE A COUTHURES,118.96289
2009-10-26,LA GARONNE A COUTHURES,117.82061
2009-10-27,LA GARONNE A COUTHURES,114.17021
2009-10-28,LA GARONNE A COUTHURES,109.07511
2009-10-29,LA GARONNE A COUTHURES,106.06193
2009-10-30,LA GARONNE A COUTHURES,105.706566
2009-10-31,LA GARONNE A COUTHURES,122.57199
2009-11-01,LA GARONNE A COUTHURES,168.05112
2009-11-02,LA GARONNE A COUTHURES,225.29726
2009-11-03,LA GARONNE A COUTHURES,271.05975
2009-11-04,LA GARONNE A COUTHURES,297.88403
2009-11-05,LA GARONNE A COUTHURES,291.0541
2009-11-06,LA GARONNE A COUTHURES,263.41803
2009-11-07,LA GARONNE A COUTHURES,229.35828
2009-11-08,LA GARONNE A COUTHURES,197.94888
2009-11-09,LA GARONNE A COUTHURES,172.86613
2009-11-10,LA GARONNE A COUTHURES,154.26474
2009-11-11,LA GARONNE A COUTHURES,153.57553
2009-11-12,LA GARONNE A COUTHURES,171.93202
2009-11-13,LA GARONNE A COUTHURES,208.07385
2009-11-14,LA GARONNE A COUTHURES,239.60367
2009-11-15,LA GARONNE A COUTHURES,307.5087
2009-11-16,LA GARONNE A COUTHURES,399.9282
2009-11-17,LA GARONNE A COUTHURES,473.0861
2009-11-18,LA GARONNE A COUTHURES,613.8919
2009-11-19,LA GARONNE A COUTHURES,773.47296
2009-11-20,LA GARONNE A COUTHURES,918.2216
2009-11-21,LA GARONNE A COUTHURES,992.10565
2009-11-22,LA GARONNE A COUTHURES,983.58234
2009-11-23,LA GARONNE A COUTHURES,911.9778
2009-11-24,LA GARONNE A COUTHURES,811.42737
2009-11-25,LA GARONNE A COUTHURES,704.45197
2009-11-26,LA GARONNE A COUTHURES,602.9252
2009-11-27,LA GARONNE A COUTHURES,545.76385
2009-11-28,LA GARONNE A COUTHURES,521.2073
2009-11-29,LA GARONNE A COUTHURES,514.52124
2009-11-30,LA GARONNE A COUTHURES,514.8771
2009-12-01,LA GARONNE A COUTHURES,527.3628
2009-12-02,LA GARONNE A COUTHURES,526.2254
2009-12-03,LA GARONNE A COUTHURES,517.6395
2009-12-04,LA GARONNE A COUTHURES,523.30743
2009-12-05,LA GARONNE A COUTHURES,538.80316
2009-12-06,LA GARONNE A COUTHURES,590.8261
2009-12-07,LA GARONNE A COUTHURES,625.2229
2009-12-08,LA GARONNE A COUTHURES,625.0354
2009-12-09,LA GARONNE A COUTHURES,594.3543
2009-12-10,LA GARONNE A COUTHURES,543.5512
2009-12-11,LA GARONNE A COUTHURES,484.2759
2009-12-12,LA GARONNE A COUTHURES,425.65884
2009-12-13,LA GARONNE A COUTHURES,373.7539
2009-12-14,LA GARONNE A COUTHURES,349.215
2009-12-15,LA GARONNE A COUTHURES,370.8103
2009-12-16,LA GARONNE A COUTHURES,424.18463
2009-12-17,LA GARONNE A COUTHURES,474.19684
2009-12-18,LA GARONNE A COUTHURES,492.30087
2009-12-19,LA GARONNE A COUTHURES,475.37433
2009-12-20,LA GARONNE A COUTHURES,434.3235
2009-12-21,LA GARONNE A COUTHURES,435.91348
2009-12-22,LA GARONNE A COUTHURES,476.39288
2009-12-23,LA GARONNE A COUTHURES,546.1903
2009-12-24,LA GARONNE A COUTHURES,611.72205
2009-12-25,LA GARONNE A COUTHURES,651.3822
2009-12-26,LA GARONNE A COUTHURES,679.5273
2009-12-27,LA GARONNE A COUTHURES,654.8502
2009-12-28,LA GARONNE A COUTHURES,610.7881
2009-12-29,LA GARONNE A COUTHURES,563.02985
2009-12-30,LA GARONNE A COUTHURES,529.4371
2009-12-31,LA GARONNE A COUTHURES,526.83
2010-01-01,LA GARONNE A COUTHURES,530.919
2010-01-02,LA GARONNE A COUTHURES,514.14777
2010-01-03,LA GARONNE A COUTHURES,524.47705
2010-01-04,LA GARONNE A COUTHURES,499.6272
2010-01-05,LA GARONNE A COUTHURES,454.1581
2010-01-06,LA GARONNE A COUTHURES,404.68936
2010-01-07,LA GARONNE A COUTHURES,360.2776
2010-01-08,LA GARONNE A COUTHURES,326.86423
2010-01-09,LA GARONNE A COUTHURES,303.33777
2010-01-10,LA GARONNE A COUTHURES,287.15594
2010-01-11,LA GARONNE A COUTHURES,274.31448
2010-01-12,LA GARONNE A COUTHURES,260.69073
2010-01-13,LA GARONNE A COUTHURES,245.28134
2010-01-14,LA GARONNE A COUTHURES,229.2656
2010-01-15,LA GARONNE A COUTHURES,214.03401
2010-01-16,LA GARONNE A COUTHURES,200.30008
2010-01-17,LA GARONNE A COUTHURES,188.16911
2010-01-18,LA GARONNE A COUTHURES,177.46413
2010-01-19,LA GARONNE A COUTHURES,167.9493
2010-01-20,LA GARONNE A COUTHURES,159.42023
2010-01-21,LA GARONNE A COUTHURES,151.71591
2010-01-22,LA GARONNE A COUTHURES,144.7137
2010-01-23,LA GARONNE A COUTHURES,138.31664
2010-01-24,LA GARONNE A COUTHURES,132.44649
2010-01-25,LA GARONNE A COUTHURES,138.25165
2010-01-26,LA GARONNE A COUTHURES,139.99896
2010-01-27,LA GARONNE A COUTHURES,135.92308
2010-01-28,LA GARONNE A COUTHURES,129.50575
2010-01-29,LA GARONNE A COUTHURES,123.13179
2010-01-30,LA GARONNE A COUTHURES,117.555466
2010-01-31,LA GARONNE A COUTHURES,112.76012
2010-02-01,LA GARONNE A COUTHURES,111.48528
2010-02-02,LA GARONNE A COUTHURES,147.68013
2010-02-03,LA GARONNE A COUTHURES,245.8019
2010-02-04,LA GARONNE A COUTHURES,379.05814
2010-02-05,LA GARONNE A COUTHURES,515.4793
2010-02-06,LA GARONNE A COUTHURES,635.1114
2010-02-07,LA GARONNE A COUTHURES,706.6574
2010-02-08,LA GARONNE A COUTHURES,729.7027
2010-02-09,LA GARONNE A COUTHURES,703.98145
2010-02-10,LA GARONNE A COUTHURES,641.7163
2010-02-11,LA GARONNE A COUTHURES,564.1981
2010-02-12,LA GARONNE A COUTHURES,490.85162
2010-02-13,LA GARONNE A COUTHURES,426.90378
2010-02-14,LA GARONNE A COUTHURES,376.7424
2010-02-15,LA GARONNE A COUTHURES,345.37817
2010-02-16,LA GARONNE A COUTHURES,340.73315
2010-02-17,LA GARONNE A COUTHURES,358.26633
2010-02-18,LA GARONNE A COUTHURES,376.44757
2010-02-19,LA GARONNE A COUTHURES,381.12534
2010-02-20,LA GARONNE A COUTHURES,377.86954
2010-02-21,LA GARONNE A COUTHURES,384.1326
2010-02-22,LA GARONNE A COUTHURES,583.69794
2010-02-23,LA GARONNE A COUTHURES,706.73
2010-02-24,LA GARONNE A COUTHURES,757.1467
2010-02-25,LA GARONNE A COUTHURES,835.1333
2010-02-26,LA GARONNE A COUTHURES,950.6414
2010-02-27,LA GARONNE A COUTHURES,1018.96924
2010-02-28,LA GARONNE A COUTHURES,1001.13666
2010-03-01,LA GARONNE A COUTHURES,918.267
2010-03-02,LA GARONNE A COUTHURES,822.47925
2010-03-03,LA GARONNE A COUTHURES,759.4467
2010-03-04,LA GARONNE A COUTHURES,727.1417
2010-03-05,LA GARONNE A COUTHURES,788.7045
2010-03-06,LA GARONNE A COUTHURES,895.8649
2010-03-07,LA GARONNE A COUTHURES,979.0064
2010-03-08,LA GARONNE A COUTHURES,993.98895
2010-03-09,LA GARONNE A COUTHURES,935.6672
2010-03-10,LA GARONNE A COUTHURES,833.7595
2010-03-11,LA GARONNE A COUTHURES,722.18774
2010-03-12,LA GARONNE A COUTHURES,620.96545
2010-03-13,LA GARONNE A COUTHURES,536.6612
2010-03-14,LA GARONNE A COUTHURES,493.80383
2010-03-15,LA GARONNE A COUTHURES,529.53
2010-03-16,LA GARONNE A COUTHURES,598.8538
2010-03-17,LA GARONNE A COUTHURES,662.0937
2010-03-18,LA GARONNE A COUTHURES,688.11664
2010-03-19,LA GARONNE A COUTHURES,694.59863
2010-03-20,LA GARONNE A COUTHURES,675.6727
2010-03-21,LA GARONNE A COUTHURES,659.64075
2010-03-22,LA GARONNE A COUTHURES,639.9409
2010-03-23,LA GARONNE A COUTHURES,697.23755
2010-03-24,LA GARONNE A COUTHURES,719.0741
2010-03-25,LA GARONNE A COUTHURES,718.27856
2010-03-26,LA GARONNE A COUTHURES,702.07404
2010-03-27,LA GARONNE A COUTHURES,757.4232
2010-03-28,LA GARONNE A COUTHURES,786.33344
2010-03-29,LA GARONNE A COUTHURES,891.73254
2010-03-30,LA GARONNE A COUTHURES,1033.5355
2010-03-31,LA GARONNE A COUTHURES,1192.1987
2010-04-01,LA GARONNE A COUTHURES,1274.1525
2010-04-02,LA GARONNE A COUTHURES,1260.4207
2010-04-03,LA GARONNE A COUTHURES,1159.8298
2010-04-04,LA GARONNE A COUTHURES,1010.76685
2010-04-05,LA GARONNE A COUTHURES,891.61896
2010-04-06,LA GARONNE A COUTHURES,837.21857
2010-04-07,LA GARONNE A COUTHURES,820.01025
2010-04-08,LA GARONNE A COUTHURES,822.3901
2010-04-09,LA GARONNE A COUTHURES,831.5534
2010-04-10,LA GARONNE A COUTHURES,792.1057
2010-04-11,LA GARONNE A COUTHURES,725.95807
2010-04-12,LA GARONNE A COUTHURES,653.88086
2010-04-13,LA GARONNE A COUTHURES,599.87286
2010-04-14,LA GARONNE A COUTHURES,578.54083
